Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items,Total_Cost,Total_Sales,Profit_Margin_Sales,Profit_Margin_Cost,is_slow_moving,is_overstocked
1000000742,07-09-2023 07:21,Andrea Allen,188325,"['Orange', 'Tuna', 'Olive Oil']",Retiree,Spring,3,Orange,Fruits,Orange,Debit Card,Dallas,Supermarket,False,,33.12,20.68,24.89,2,41.36,66.24,37.57548309178744,60.178916827853,True,False
1000000743,25-05-2020 12:03,Kevin Townsend,837423,"['Dishware', 'Vacuum Cleaner', 'Carrots']",Middle-Aged,Winter,3,Dishware,Other,Dishware,Debit Card,Houston,Supermarket,True,BOGO (Buy One Get One),1.02,0.56,4.14,9,5.040000000000001,9.18,45.09803921568627,82.14285714285711,False,False
1000000744,05-06-2020 08:34,Amanda Cummings,690203,"['Light Bulbs', 'Diapers', 'Peanut Butter', 'Cereal']",Student,Spring,4,Light Bulbs,Household Electronics,Light Bulbs,Cash,Miami,Pharmacy,False,Discount on Selected Items,18.06,8.48,38.32,4,33.92,72.24,53.04540420819491,112.97169811320755,False,False
1000000745,18-03-2020 12:57,Dr. Kiara Valentine DDS,335205,"['Shampoo', 'Trash Cans']",Teenager,Fall,2,Shampoo,Personal Care,Shampoo,Mobile Payment,Houston,Convenience Store,True,Discount on Selected Items,4.89,3.28,11.3,7,22.959999999999997,34.23,33.01197779725388,49.21602787456447,False,False
1000000746,19-06-2022 07:49,Patricia Ward,213523,"['Bread', 'Ice Cream', 'Onions', 'Air Freshener', 'Spinach']",Student,Winter,5,Bread,Grains & Bakery,Bread,Mobile Payment,San Francisco,Specialty Store,False,Discount on Selected Items,4.46,2.3,21.63,10,23.0,44.6,48.49775784753363,94.04347826086956,False,False
1000000747,27-09-2022 12:39,Toni Harris,90882,"['Mop', 'Vacuum Cleaner', 'Shower Gel', 'Light Bulbs']",Young Adult,Spring,4,Mop,Cleaning Equipment,Mop,Debit Card,Boston,Department Store,True,Discount on Selected Items,15.38,8.66,33.59,5,43.3,76.9,43.68010403120937,77.57505773672057,False,False
1000000748,14-03-2022 02:19,Scott Nichols,732958,"['Milk', 'Broom']",Student,Fall,2,Milk,Other,Milk,Cash,Atlanta,Convenience Store,True,Discount on Selected Items,6.48,4.36,6.38,3,13.080000000000002,19.44,32.818930041152264,48.77675840978593,False,False
1000000749,30-05-2021 11:37,Rebekah Rivera,26671,"['Toothbrush', 'Soda', 'Syrup', 'Tissues']",Retiree,Winter,4,Toothbrush,Personal Care,Toothbrush,Debit Card,Seattle,Department Store,True,BOGO (Buy One Get One),4.01,2.35,14.88,9,21.150000000000002,36.089999999999996,41.23025768911056,70.35460992907801,False,False
1000000750,02-07-2022 00:06,Tricia Dillon,108858,"['Extension Cords', 'Eggs', 'Feminine Hygiene Products', 'Lawn Mower', 'Spinach']",Young Adult,Summer,5,Extension Cords,Household Electronics,Extension Cords,Debit Card,San Francisco,Pharmacy,True,Discount on Selected Items,46.13,20.07,52.12,2,40.14,92.26,56.492521135920214,129.84554060787244,True,False
1000000752,05-07-2023 23:14,Kelsey Schroeder,360614,"['Dishware', 'Garden Hose', 'Syrup', 'Coffee']",Student,Spring,4,Dishware,Other,Dishware,Debit Card,Boston,Specialty Store,False,,6.83,4.02,22.51,8,32.16,54.64,41.19692532942899,69.99378109452738,False,False
1000000753,16-12-2020 01:36,Daniel Foster,968240,['Vinegar'],Retiree,Spring,1,Vinegar,Pantry & Snacks,Vinegar,Debit Card,Los Angeles,Department Store,False,BOGO (Buy One Get One),3.18,1.59,14.29,9,14.31,28.62,49.930118798043324,99.86023759608665,False,False
1000000754,09-01-2020 23:18,Rachel Carpenter,365625,"['Pancake Mix', 'Pancake Mix', 'Jam', 'Sponges', 'Air Freshener']",Professional,Winter,5,Pancake Mix,Grains & Bakery,Pancake Mix,Cash,San Francisco,Specialty Store,True,BOGO (Buy One Get One),46.73,20.64,52.17,2,41.28,93.46,55.820671945217214,126.38081395348837,True,False
1000000755,26-10-2020 11:37,Lauren Carson,819664,"['Shaving Cream', 'Pickles', 'Cleaning Rags', 'Tomatoes', 'Extension Cords']",Young Adult,Fall,5,Shaving Cream,Personal Care,Shaving Cream,Credit Card,Boston,Pharmacy,False,BOGO (Buy One Get One),8.15,5.2,17.7,6,31.200000000000003,48.900000000000006,36.19631901840491,56.73076923076922,False,False
1000000756,30-07-2023 14:33,Aaron Henderson,706719,"['Garden Hose', 'Vacuum Cleaner']",Young Adult,Spring,2,Garden Hose,Garden Tools,Garden Hose,Cash,Seattle,Specialty Store,False,Discount on Selected Items,9.97,5.84,37.15,9,52.56,89.73,41.40198372896467,70.68112633181126,False,False
1000000757,29-08-2020 16:41,Chloe Parks,336121,"['Iron', 'Dish Soap', 'Trash Bags']",Middle-Aged,Spring,3,Iron,Household Electronics,Iron,Credit Card,Atlanta,Department Store,False,BOGO (Buy One Get One),24.38,13.65,32.17,3,40.95,73.14,43.984140005468966,78.55921855921856,False,False
1000000759,31-05-2021 05:53,Miranda Jimenez,740161,"['Eggs', 'Hair Gel']",Professional,Fall,2,Eggs,Meat & Seafood,Eggs,Credit Card,Seattle,Warehouse Club,False,,10.96,6.97,35.84,9,62.73,98.64000000000001,36.334144363341444,57.133747808066325,False,True
1000000760,22-01-2023 01:18,Paula Barton,124209,"['Chips', 'Trash Bags', 'Ketchup', 'Soap', 'Shrimp']",Homemaker,Spring,5,Chips,Pantry & Snacks,Chips,Mobile Payment,Atlanta,Warehouse Club,False,,2.18,0.97,7.26,6,5.82,13.080000000000002,55.50458715596329,124.74226804123711,False,False
1000000761,29-04-2020 14:07,James Smith,75705,"['Shaving Cream', 'Cleaning Spray', 'Butter', 'Mayonnaise', 'Vinegar']",Middle-Aged,Winter,5,Shaving Cream,Personal Care,Shaving Cream,Debit Card,Los Angeles,Supermarket,False,BOGO (Buy One Get One),1.23,0.6,4.96,8,4.8,9.84,50.40650406504065,103.33333333333334,False,False
1000000762,30-08-2022 01:55,Rebecca Glenn,729460,"['Trash Bags', 'Shower Gel', 'Dish Soap', 'Yogurt']",Senior Citizen,Spring,4,Trash Bags,Cleaning Supplies,Trash Bags,Mobile Payment,New York,Specialty Store,False,Discount on Selected Items,9.66,4.59,40.62,8,36.72,77.28,52.56211180124223,110.62091503267975,False,False
1000000763,20-11-2022 06:28,Ian Martin,20146,['Lawn Mower'],Retiree,Winter,1,Lawn Mower,Garden Tools,Lawn Mower,Mobile Payment,Seattle,Supermarket,False,BOGO (Buy One Get One),12.24,7.63,13.84,3,22.89,36.72,37.690631808278866,60.46308431629532,False,False
1000000764,23-08-2020 16:48,Miguel Kelly,531639,"['Ironing Board', 'Paper Towels', 'Tomatoes', 'Tea']",Teenager,Spring,4,Ironing Board,Household Electronics,Ironing Board,Debit Card,Seattle,Pharmacy,True,BOGO (Buy One Get One),5.06,2.07,29.83,10,20.7,50.599999999999994,58.952569169960476,144.1062801932367,False,False
1000000765,11-04-2023 06:52,Mark Casey,596336,"['Spinach', 'Shrimp']",Homemaker,Spring,2,Spinach,Vegetables,Spinach,Cash,Dallas,Department Store,True,,5.57,3.18,23.88,10,31.8,55.7,42.872531418312384,75.0943396226415,False,False
1000000766,21-10-2021 17:41,Austin Reyes,267676,"['Canned Soup', 'Insect Repellent', 'Hand Sanitizer', 'Potatoes']",Professional,Spring,4,Canned Soup,Pantry & Snacks,Canned Soup,Mobile Payment,Los Angeles,Supermarket,True,Discount on Selected Items,7.28,4.58,18.93,7,32.06,50.96,37.146781789638936,59.045539613225195,False,False
1000000767,04-09-2022 00:26,Heidi Perkins,907992,"['Ice Cream', 'Paper Towels', 'Ironing Board']",Senior Citizen,Winter,3,Ice Cream,Dairy,Ice Cream,Credit Card,San Francisco,Specialty Store,False,,12.43,8.24,33.52,8,65.92,99.44,33.7087691069992,50.8495145631068,False,False
1000000768,15-12-2020 10:19,Brittany Peters,716905,"['Soda', 'Olive Oil', 'Rice', 'Diapers']",Professional,Summer,4,Soda,Pantry & Snacks,Soda,Cash,San Francisco,Pharmacy,False,BOGO (Buy One Get One),69.26,34.81,34.45,1,34.81,69.26,49.74010973144672,98.96581442114335,True,False
1000000769,25-01-2020 21:28,Steven Andrade,308218,"['Deodorant', 'Mustard', 'Paper Towels', 'Baby Wipes']",Professional,Winter,4,Deodorant,Personal Care,Deodorant,Debit Card,Los Angeles,Supermarket,True,,18.08,11.69,25.58,4,46.76,72.32,35.37057522123894,54.70487596236099,False,False
1000000770,15-03-2020 11:55,Samuel Mcconnell,741995,"['Toilet Paper', 'Shower Gel', 'Banana', 'Tomatoes', 'Carrots']",Middle-Aged,Fall,5,Toilet Paper,Cleaning Supplies,Toilet Paper,Cash,New York,Pharmacy,False,Discount on Selected Items,9.35,4.05,26.5,5,20.25,46.75,56.68449197860963,130.8641975308642,False,False
1000000771,21-08-2021 22:23,Sarah Jones,440495,['Soda'],Homemaker,Winter,1,Soda,Pantry & Snacks,Soda,Mobile Payment,New York,Warehouse Club,True,,10.95,7.16,22.73,6,42.96,65.69999999999999,34.59665144596652,52.9096834264432,False,False
1000000772,25-11-2020 09:37,Alexandra Kennedy,130481,"['Iron', 'Feminine Hygiene Products', 'Tea']",Professional,Spring,3,Iron,Household Electronics,Iron,Credit Card,Chicago,Pharmacy,False,,86.7,38.0,48.7,1,38.0,86.7,56.17070357554786,128.1578947368421,True,False
1000000773,26-08-2020 01:46,David Espinoza,114388,"['Cleaning Spray', 'Paper Towels', 'Tissues']",Middle-Aged,Fall,3,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Mobile Payment,Miami,Convenience Store,False,,34.86,18.1,33.52,2,36.2,69.72,48.07802639127941,92.59668508287294,True,False
1000000775,13-02-2023 16:58,Robert Foster,507919,"['Dish Soap', 'Ice Cream', 'Onions']",Retiree,Winter,3,Dish Soap,Cleaning Supplies,Dish Soap,Cash,Boston,Supermarket,True,Discount on Selected Items,11.0,4.9,54.96,9,44.1,99.0,55.515151515151516,124.62585034013604,False,False
1000000776,16-04-2021 14:30,Catherine Baker,693716,"['Garden Hose', 'Cereal']",Senior Citizen,Fall,2,Garden Hose,Garden Tools,Garden Hose,Debit Card,New York,Department Store,True,Discount on Selected Items,12.91,6.05,34.3,5,30.25,64.55,53.137103020914026,113.38842975206612,False,False
1000000777,20-09-2023 01:10,Javier Snow PhD,947736,['Tissues'],Student,Spring,1,Tissues,Cleaning Supplies,Tissues,Mobile Payment,Houston,Specialty Store,False,,18.81,11.6,7.21,1,11.6,18.81,38.33067517278044,62.1551724137931,True,False
1000000778,22-12-2021 23:24,Robert Mcdaniel,939719,"['Mayonnaise', 'Jam']",Homemaker,Winter,2,Mayonnaise,Condiments,Mayonnaise,Debit Card,Miami,Warehouse Club,True,,10.73,6.61,24.71,6,39.660000000000004,64.38,38.38148493320907,62.30458900655572,False,False
1000000779,27-03-2022 14:06,Nicholas Washington,361554,['Milk'],Middle-Aged,Winter,1,Milk,Other,Milk,Debit Card,Los Angeles,Specialty Store,False,BOGO (Buy One Get One),7.74,4.58,28.39,9,41.22,69.66,40.75509618145277,68.87433284813198,False,False
1000000780,10-09-2021 05:46,Richard Huynh,185490,"['Tuna', 'Razors', 'Deodorant', 'Bath Towels', 'Hair Gel']",Young Adult,Winter,5,Tuna,Meat & Seafood,Tuna,Debit Card,Atlanta,Convenience Store,True,Discount on Selected Items,9.68,5.89,34.15,9,53.01,87.12,39.19880624426079,64.42180720618751,False,False
1000000781,07-12-2021 06:16,Kathryn Brooks,334758,"['Soda', 'Chicken', 'Insect Repellent']",Teenager,Spring,3,Soda,Pantry & Snacks,Soda,Mobile Payment,Chicago,Pharmacy,True,BOGO (Buy One Get One),8.86,4.98,27.1,7,34.86,62.019999999999996,43.695582070299906,77.73952954675846,False,False
1000000782,03-12-2021 12:40,Christopher Wright,330266,"['Cleaning Rags', 'Honey', 'Bread', 'Mop']",Teenager,Spring,4,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Debit Card,Seattle,Warehouse Club,False,Discount on Selected Items,19.38,9.21,50.81,5,46.050000000000004,96.89999999999999,52.435500515995884,110.33659066232356,False,False
1000000783,02-03-2020 06:11,Robert Scott,647410,"['Toothbrush', 'Mustard', 'Spinach', 'Cleaning Rags']",Teenager,Winter,4,Toothbrush,Personal Care,Toothbrush,Debit Card,Chicago,Supermarket,False,Discount on Selected Items,74.85,37.7,37.15,1,37.7,74.85,49.63259853039412,98.54111405835543,True,False
1000000784,07-02-2023 15:36,Laura Schmidt,893807,"['Paper Towels', 'Ironing Board', 'Dish Soap', 'Yogurt', 'Air Freshener']",Retiree,Summer,5,Paper Towels,Cleaning Supplies,Paper Towels,Credit Card,Atlanta,Pharmacy,False,,2.7,1.23,10.32,7,8.61,18.900000000000002,54.6031746031746,119.86062717770037,False,False
1000000785,15-06-2021 20:28,Edward Fernandez,733839,['Cleaning Rags'],Senior Citizen,Fall,1,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Credit Card,Boston,Supermarket,True,Discount on Selected Items,10.15,6.83,13.3,4,27.32,40.6,32.758620689655174,48.68228404099561,False,False
1000000786,24-03-2023 15:04,Daisy Cain,286970,"['Potatoes', 'Soda', 'Hand Sanitizer', 'Sponges', 'Tuna']",Professional,Spring,5,Potatoes,Vegetables,Potatoes,Cash,Chicago,Supermarket,True,,4.34,2.5,9.23,5,12.5,21.7,42.534562211981566,73.84,False,False
1000000787,02-02-2023 05:43,Krystal Young,113868,"['Water', 'Pancake Mix']",Homemaker,Fall,2,Water,Other,Water,Cash,Boston,Convenience Store,True,Discount on Selected Items,30.13,15.68,43.36,3,47.04,90.39,47.96990817568315,92.17687074829932,False,False
1000000788,15-05-2021 08:32,Anna Richard,332161,"['Chicken', 'Baby Wipes', 'Ice Cream', 'Chips', 'Yogurt']",Homemaker,Fall,5,Chicken,Meat & Seafood,Chicken,Cash,Seattle,Warehouse Club,True,BOGO (Buy One Get One),6.72,3.62,27.92,9,32.58,60.48,46.16402116402117,85.69674647022715,False,False
1000000789,12-10-2021 16:34,Cheryl Solis,4075,"['BBQ Sauce', 'Tea', 'Garden Hose', 'Cheese']",Professional,Fall,4,BBQ Sauce,Condiments,BBQ Sauce,Cash,Boston,Warehouse Club,False,,34.93,23.9,11.03,1,23.9,34.93,31.577440595476663,46.15062761506276,True,False
1000000790,26-09-2020 18:33,Timothy Lane,623818,['Cleaning Spray'],Homemaker,Summer,1,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Credit Card,Atlanta,Pharmacy,True,BOGO (Buy One Get One),13.29,5.93,36.81,5,29.65,66.44999999999999,55.39503386004516,124.14839797639124,False,False
1000000791,19-02-2022 07:49,Peter Cruz,866604,"['Pasta', 'Tissues', 'Onions', 'Pasta']",Middle-Aged,Fall,4,Pasta,Grains & Bakery,Pasta,Debit Card,Chicago,Convenience Store,True,BOGO (Buy One Get One),4.0,2.31,13.58,8,18.48,32.0,42.4375,73.48484848484848,False,False
1000000792,21-08-2020 22:51,Taylor Everett,965671,"['Razors', 'Syrup']",Retiree,Summer,2,Razors,Other,Razors,Credit Card,Boston,Warehouse Club,True,,6.18,3.41,22.16,8,27.28,49.44,44.82200647249191,81.23167155425219,False,False
1000000793,08-11-2021 07:29,Carla Smith,961587,"['Mop', 'Light Bulbs', 'Trash Cans', 'Eggs', 'Laundry Detergent']",Homemaker,Fall,5,Mop,Cleaning Equipment,Mop,Mobile Payment,Miami,Specialty Store,True,,9.13,5.33,30.42,8,42.64,73.04,41.648411829134716,71.34146341463415,False,False
1000000795,03-10-2022 17:54,Joseph Roberts,261686,"['Extension Cords', 'Honey', 'Carrots', 'Cereal', 'Diapers']",Retiree,Fall,5,Extension Cords,Household Electronics,Extension Cords,Credit Card,Los Angeles,Specialty Store,False,BOGO (Buy One Get One),11.16,7.38,30.2,8,59.04,89.28,33.82616487455197,51.15176151761518,False,False
1000000796,05-09-2020 08:41,Donna Fitzgerald,454637,"['Toilet Paper', 'Soda', 'Cereal Bars', 'Apple']",Teenager,Summer,4,Toilet Paper,Cleaning Supplies,Toilet Paper,Credit Card,Los Angeles,Warehouse Club,False,Discount on Selected Items,15.81,10.74,20.26,4,42.96,63.24,32.03668564199874,47.16014897579144,False,False
1000000797,07-10-2021 15:31,Brittany Ward,228571,"['Cleaning Rags', 'Cleaning Spray', 'Tissues']",Homemaker,Spring,3,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Debit Card,San Francisco,Pharmacy,False,,2.11,1.2,5.46,6,7.199999999999999,12.66,43.127962085308056,75.83333333333334,False,False
1000000798,17-04-2020 21:29,Dennis Richardson,887746,"['Trash Cans', 'Sponges', 'Canned Soup']",Student,Spring,3,Trash Cans,Cleaning Equipment,Trash Cans,Cash,San Francisco,Specialty Store,True,,13.33,8.11,20.84,4,32.44,53.32,39.0847711927982,64.24167694204685,False,False
1000000799,21-12-2022 11:07,Misty Pena,696503,"['Mayonnaise', 'Toothbrush', 'Water', 'Mop']",Retiree,Fall,4,Mayonnaise,Condiments,Mayonnaise,Mobile Payment,Los Angeles,Convenience Store,True,Discount on Selected Items,2.59,1.75,5.02,6,10.5,15.54,32.3037323037323,47.80952380952381,False,False
1000000800,07-04-2021 10:09,Brenda Garcia,819557,"['Feminine Hygiene Products', 'Banana', 'Tissues', 'Olive Oil']",Student,Spring,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Boston,Supermarket,False,BOGO (Buy One Get One),2.44,1.49,8.52,9,13.41,21.96,38.79781420765027,63.53467561521252,False,False
1000000801,01-06-2020 11:07,Ryan Newman,355907,"['Cheese', 'Honey', 'Milk']",Middle-Aged,Fall,3,Cheese,Dairy,Cheese,Credit Card,Houston,Department Store,False,BOGO (Buy One Get One),19.62,8.75,54.38,5,43.75,98.10000000000001,55.43323139653415,124.29714285714286,False,False
1000000802,22-02-2022 08:25,Tiffany Kelley,117403,"['Ironing Board', 'Tea', 'Jam', 'Beef', 'Vacuum Cleaner']",Senior Citizen,Winter,5,Ironing Board,Household Electronics,Ironing Board,Debit Card,San Francisco,Supermarket,True,Discount on Selected Items,1.76,1.01,4.52,6,6.0600000000000005,10.56,42.8030303030303,74.58745874587459,False,False
1000000803,07-04-2023 11:23,Seth Walker,316270,['Eggs'],Professional,Winter,1,Eggs,Meat & Seafood,Eggs,Mobile Payment,Dallas,Specialty Store,False,,7.6,4.42,19.06,6,26.52,45.599999999999994,41.79824561403509,71.87028657616892,False,False
1000000804,22-03-2023 08:45,Monica Terrell,816020,"['Potatoes', 'Cereal', 'Extension Cords', 'Plant Fertilizer', 'Bath Towels']",Senior Citizen,Fall,5,Potatoes,Vegetables,Potatoes,Debit Card,Seattle,Specialty Store,False,BOGO (Buy One Get One),2.32,1.22,10.96,10,12.2,23.2,47.24137931034483,89.83606557377051,False,False
1000000805,27-04-2021 20:07,Victoria Scott,515018,"['Shaving Cream', 'Hair Gel', 'Cleaning Spray', 'Mop', 'Tissues']",Senior Citizen,Spring,5,Shaving Cream,Personal Care,Shaving Cream,Debit Card,Atlanta,Supermarket,True,BOGO (Buy One Get One),18.16,11.27,34.42,5,56.349999999999994,90.8,37.907488986784145,61.082519964507554,False,False
1000000806,07-07-2021 06:17,Steven Jackson MD,651186,"['Power Strips', 'Plant Fertilizer', 'Razors', 'Lawn Mower']",Professional,Winter,4,Power Strips,Household Electronics,Power Strips,Mobile Payment,Dallas,Specialty Store,False,,3.86,2.63,6.17,5,13.149999999999999,19.3,31.968911917098442,46.92015209125476,False,False
1000000807,03-11-2020 06:52,Martin Love,140100,"['Extension Cords', 'Cereal Bars', 'Toothbrush', 'Mayonnaise']",Middle-Aged,Summer,4,Extension Cords,Household Electronics,Extension Cords,Cash,Seattle,Pharmacy,False,Discount on Selected Items,4.04,2.74,9.11,7,19.18,28.28,32.213578500707214,47.49739311783107,False,False
1000000808,22-09-2023 15:18,David Mcclure,943488,['Olive Oil'],Retiree,Winter,1,Olive Oil,Pantry & Snacks,Olive Oil,Cash,Houston,Convenience Store,False,Discount on Selected Items,0.85,0.45,3.94,10,4.5,8.5,46.35294117647059,87.55555555555556,False,False
1000000809,02-06-2022 15:59,Austin Deleon,42260,"['Jam', 'Trash Cans']",Young Adult,Summer,2,Jam,Pantry & Snacks,Jam,Cash,New York,Pharmacy,True,BOGO (Buy One Get One),16.28,7.07,46.08,5,35.35,81.4,56.6093366093366,130.35360678925034,False,False
1000000810,10-05-2020 11:24,Tina Mooney,122649,['Vacuum Cleaner'],Retiree,Fall,1,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Debit Card,Los Angeles,Convenience Store,True,,14.14,9.83,25.84,6,58.980000000000004,84.84,30.45733144743046,43.81146151237708,False,False
1000000811,14-04-2020 09:20,Melinda Crawford,320485,"['Water', 'Syrup', 'Spinach', 'Canned Soup']",Student,Spring,4,Water,Other,Water,Debit Card,San Francisco,Department Store,False,,10.23,6.67,24.95,7,46.69,71.61,34.841502583438064,53.4375669308203,False,False
1000000812,14-11-2021 08:57,Caleb Booth,511691,"['Pasta', 'Syrup', 'Hair Gel', 'Diapers']",Senior Citizen,Fall,4,Pasta,Grains & Bakery,Pasta,Debit Card,Boston,Warehouse Club,True,BOGO (Buy One Get One),2.51,1.1,11.28,8,8.8,20.08,56.17529880478088,128.1818181818182,False,False
1000000813,13-03-2021 06:34,Louis Donovan,54898,"['Paper Towels', 'Hand Sanitizer', 'Chips', 'Lawn Mower']",Student,Spring,4,Paper Towels,Cleaning Supplies,Paper Towels,Mobile Payment,San Francisco,Pharmacy,True,BOGO (Buy One Get One),8.29,5.61,16.1,6,33.660000000000004,49.739999999999995,32.368315239244076,47.83125371360665,False,False
1000000814,23-04-2020 03:44,Kelli Fitzpatrick,9678,"['Iron', 'Apple', 'Chicken']",Middle-Aged,Winter,3,Iron,Household Electronics,Iron,Debit Card,Dallas,Pharmacy,False,Discount on Selected Items,6.91,4.57,21.08,9,41.13,62.19,33.896124778903356,51.2521274009239,False,True
1000000815,27-03-2021 22:01,John Henderson DDS,759907,['Water'],Middle-Aged,Summer,1,Water,Other,Water,Cash,Boston,Specialty Store,True,Discount on Selected Items,4.48,2.49,17.93,9,22.410000000000004,40.32000000000001,44.469246031746025,80.00892458723783,False,False
1000000816,22-01-2021 22:08,Kenneth Short,578282,['Rice'],Senior Citizen,Fall,1,Rice,Grains & Bakery,Rice,Debit Card,Atlanta,Specialty Store,True,,4.28,2.47,12.65,7,17.290000000000003,29.96,42.22296395193592,73.16367842683631,False,False
1000000817,11-07-2020 20:34,Jacqueline Perez,973799,"['Milk', 'Jam', 'Shrimp']",Middle-Aged,Summer,3,Milk,Other,Milk,Mobile Payment,Houston,Specialty Store,False,Discount on Selected Items,3.17,1.65,13.7,9,14.85,28.53,48.01962846126884,92.25589225589226,False,False
1000000818,19-02-2023 07:20,Julie Bowen,724625,"['Diapers', 'Toothbrush', 'Ice Cream', 'Cereal']",Teenager,Winter,4,Diapers,Baby Care,Diapers,Debit Card,Atlanta,Warehouse Club,True,BOGO (Buy One Get One),10.31,4.29,54.15,9,38.61,92.79,58.35758163595215,140.24864024864024,False,False
1000000819,30-11-2022 13:22,Aaron Davis,160499,"['Plant Fertilizer', 'Yogurt']",Young Adult,Spring,2,Plant Fertilizer,Garden Tools,Plant Fertilizer,Mobile Payment,Atlanta,Pharmacy,False,,1.34,0.67,6.02,9,6.03,12.06,49.91708126036484,99.83416252072968,False,False
1000000820,05-06-2021 23:29,Isabella Cooper,375044,['Pasta'],Homemaker,Winter,1,Pasta,Grains & Bakery,Pasta,Cash,Atlanta,Warehouse Club,False,BOGO (Buy One Get One),2.36,1.51,8.47,10,15.1,23.599999999999998,35.88983050847458,56.092715231788084,False,True
1000000821,18-04-2020 21:06,Christie Ibarra,957963,"['Milk', 'Butter']",Homemaker,Summer,2,Milk,Other,Milk,Credit Card,Atlanta,Supermarket,True,Discount on Selected Items,12.24,4.91,29.3,4,19.64,48.96,59.84477124183007,149.18533604887983,False,False
1000000822,25-05-2022 03:53,Douglas Wise,782050,"['Trash Cans', 'Water', 'Shaving Cream', 'Razors']",Retiree,Fall,4,Trash Cans,Cleaning Equipment,Trash Cans,Debit Card,Los Angeles,Supermarket,False,,7.98,3.99,11.96,3,11.97,23.94,49.95822890559733,99.91645781119466,False,False
1000000823,20-03-2021 18:25,Donald Gilbert,978606,"['Syrup', 'Plant Fertilizer', 'Bath Towels', 'Toothbrush']",Young Adult,Spring,4,Syrup,Pantry & Snacks,Syrup,Credit Card,Atlanta,Warehouse Club,False,Discount on Selected Items,7.25,3.76,34.82,10,37.599999999999994,72.5,48.02758620689655,92.60638297872342,False,False
1000000824,20-12-2021 20:25,Brandon Chen,693708,"['Dishware', 'Toothpaste', 'Toothbrush', 'Power Strips', 'Olive Oil']",Professional,Spring,5,Dishware,Other,Dishware,Debit Card,Miami,Pharmacy,True,,9.63,5.41,33.81,8,43.28,77.04,43.886292834890966,78.11922365988909,False,False
1000000825,27-02-2021 07:26,Mark Lynch,1842,"['Feminine Hygiene Products', 'Mustard', 'Coffee', 'Cereal Bars']",Middle-Aged,Winter,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Cash,Chicago,Department Store,True,Discount on Selected Items,5.29,3.58,10.29,6,21.48,31.740000000000002,32.41965973534971,47.905027932960884,False,False
1000000826,31-10-2021 06:25,Mary Tanner,608568,"['Peanut Butter', 'Laundry Detergent', 'Toothpaste', 'Mustard']",Teenager,Fall,4,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,New York,Pharmacy,False,Discount on Selected Items,2.37,1.19,7.04,6,7.14,14.22,49.50773558368495,98.59943977591037,False,False
1000000828,17-10-2022 18:21,Ian Price,577820,['Peanut Butter'],Middle-Aged,Summer,1,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,Chicago,Warehouse Club,True,Discount on Selected Items,7.26,4.51,2.75,1,4.51,7.26,37.878787878787875,60.97560975609756,True,False
1000000829,22-02-2023 11:26,Jeffrey Brown,840718,"['Butter', 'Dish Soap', 'Broom']",Middle-Aged,Fall,3,Butter,Dairy,Butter,Debit Card,New York,Pharmacy,False,,0.89,0.48,2.89,7,3.36,6.23,46.3884430176565,86.01190476190477,False,False
1000000831,08-07-2021 05:44,Leslie Graves,824612,"['Rice', 'Jam', 'Salmon', 'Tissues', 'Air Freshener']",Teenager,Fall,5,Rice,Grains & Bakery,Rice,Credit Card,Dallas,Specialty Store,True,Discount on Selected Items,3.57,1.91,9.94,6,11.459999999999999,21.419999999999998,46.40522875816993,86.73647469458989,False,False
1000000832,28-04-2020 16:14,Christopher Garcia,18143,"['Toothpaste', 'Syrup', 'Soda']",Retiree,Summer,3,Toothpaste,Personal Care,Toothpaste,Debit Card,Chicago,Pharmacy,True,Discount on Selected Items,16.54,7.31,27.67,3,21.93,49.62,55.76380491737203,126.17419060647516,False,False
1000000833,24-08-2022 10:39,Emily Martin,880108,"['Milk', 'Shower Gel', 'BBQ Sauce', 'Diapers']",Young Adult,Spring,4,Milk,Other,Milk,Debit Card,Dallas,Department Store,False,BOGO (Buy One Get One),18.97,8.59,20.75,2,17.18,37.94,54.69161834475488,120.77997671711292,True,False
1000000834,17-03-2023 21:22,Alicia Lawson,40212,"['Dustpan', 'Mayonnaise']",Student,Fall,2,Dustpan,Cleaning Equipment,Dustpan,Cash,Boston,Pharmacy,False,BOGO (Buy One Get One),46.65,25.63,42.03,2,51.26,93.3,45.04823151125402,81.99375731564574,True,False
