Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items
1000000763,20-11-2022 06:28,Ian Martin,20146,['Lawn Mower'],Retiree,Winter,1,Lawn Mower,Garden Tools,Lawn Mower,Mobile Payment,Seattle,Supermarket,FALSE,BOGO (Buy One Get One),12.24,7.63,13.84,3
1000000764,23-08-2020 16:48,Miguel Kelly,531639,"['Ironing Board', 'Paper Towels', 'Tomatoes', 'Tea']",Teenager,Spring,4,Ironing Board,Household Electronics,Ironing Board,Debit Card,Seattle,Pharmacy,TRUE,BOGO (Buy One Get One),5.06,2.07,29.83,10
1000000765,11-04-2023 06:52,Mark Casey,596336,"['Spinach', 'Shrimp']",Homemaker,Spring,2,Spinach,Vegetables,Spinach,Cash,Dallas,Department Store,TRUE,None,5.57,3.18,23.88,10
1000000766,21-10-2021 17:41,Austin Reyes,267676,"['Canned Soup', 'Insect Repellent', 'Hand Sanitizer', 'Potatoes']",Professional,Spring,4,Canned Soup,Pantry & Snacks,Canned Soup,Mobile Payment,Los Angeles,Supermarket,TRUE,Discount on Selected Items,7.28,4.58,18.93,7
1000000767,04-09-2022 00:26,Heidi Perkins,907992,"['Ice Cream', 'Paper Towels', 'Ironing Board']",Senior Citizen,Winter,3,Ice Cream,Dairy,Ice Cream,Credit Card,San Francisco,Specialty Store,FALSE,None,12.43,8.24,33.52,8
1000000768,15-12-2020 10:19,Brittany Peters,716905,"['Soda', 'Olive Oil', 'Rice', 'Diapers']",Professional,Summer,4,Soda,Pantry & Snacks,Soda,Cash,San Francisco,Pharmacy,FALSE,BOGO (Buy One Get One),69.26,34.81,34.45,1
1000000769,25-01-2020 21:28,Steven Andrade,308218,"['Deodorant', 'Mustard', 'Paper Towels', 'Baby Wipes']",Professional,Winter,4,Deodorant,Personal Care,Deodorant,Debit Card,Los Angeles,Supermarket,TRUE,None,18.08,11.69,25.58,4
1000000770,15-03-2020 11:55,Samuel Mcconnell,741995,"['Toilet Paper', 'Shower Gel', 'Banana', 'Tomatoes', 'Carrots']",Middle-Aged,Fall,5,Toilet Paper,Cleaning Supplies,Toilet Paper,Cash,New York,Pharmacy,FALSE,Discount on Selected Items,9.35,4.05,26.5,5
1000000771,21-08-2021 22:23,Sarah Jones,440495,['Soda'],Homemaker,Winter,1,Soda,Pantry & Snacks,Soda,Mobile Payment,New York,Warehouse Club,TRUE,None,10.95,7.16,22.73,6
1000000772,25-11-2020 09:37,Alexandra Kennedy,130481,"['Iron', 'Feminine Hygiene Products', 'Tea']",Professional,Spring,3,Iron,Household Electronics,Iron,Credit Card,Chicago,Pharmacy,FALSE,None,86.7,38,48.7,1
1000000773,26-08-2020 01:46,David Espinoza,114388,"['Cleaning Spray', 'Paper Towels', 'Tissues']",Middle-Aged,Fall,3,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Mobile Payment,Miami,Convenience Store,FALSE,None,34.86,18.1,33.52,2
1000000775,13-02-2023 16:58,Robert Foster,507919,"['Dish Soap', 'Ice Cream', 'Onions']",Retiree,Winter,3,Dish Soap,Cleaning Supplies,Dish Soap,Cash,Boston,Supermarket,TRUE,Discount on Selected Items,11,4.9,54.96,9
1000000776,16-04-2021 14:30,Catherine Baker,693716,"['Garden Hose', 'Cereal']",Senior Citizen,Fall,2,Garden Hose,Garden Tools,Garden Hose,Debit Card,New York,Department Store,TRUE,Discount on Selected Items,12.91,6.05,34.3,5
1000000777,20-09-2023 01:10,Javier Snow PhD,947736,['Tissues'],Student,Spring,1,Tissues,Cleaning Supplies,Tissues,Mobile Payment,Houston,Specialty Store,FALSE,None,18.81,11.6,7.21,1
1000000778,22-12-2021 23:24,Robert Mcdaniel,939719,"['Mayonnaise', 'Jam']",Homemaker,Winter,2,Mayonnaise,Condiments,Mayonnaise,Debit Card,Miami,Warehouse Club,TRUE,None,10.73,6.61,24.71,6
1000000779,27-03-2022 14:06,Nicholas Washington,361554,['Milk'],Middle-Aged,Winter,1,Milk,Other,Milk,Debit Card,Los Angeles,Specialty Store,FALSE,BOGO (Buy One Get One),7.74,4.58,28.39,9
1000000780,10-09-2021 05:46,Richard Huynh,185490,"['Tuna', 'Razors', 'Deodorant', 'Bath Towels', 'Hair Gel']",Young Adult,Winter,5,Tuna,Meat & Seafood,Tuna,Debit Card,Atlanta,Convenience Store,TRUE,Discount on Selected Items,9.68,5.89,34.15,9
1000000781,07-12-2021 06:16,Kathryn Brooks,334758,"['Soda', 'Chicken', 'Insect Repellent']",Teenager,Spring,3,Soda,Pantry & Snacks,Soda,Mobile Payment,Chicago,Pharmacy,TRUE,BOGO (Buy One Get One),8.86,4.98,27.1,7
1000000782,03-12-2021 12:40,Christopher Wright,330266,"['Cleaning Rags', 'Honey', 'Bread', 'Mop']",Teenager,Spring,4,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Debit Card,Seattle,Warehouse Club,FALSE,Discount on Selected Items,19.38,9.21,50.81,5
1000000783,02-03-2020 06:11,Robert Scott,647410,"['Toothbrush', 'Mustard', 'Spinach', 'Cleaning Rags']",Teenager,Winter,4,Toothbrush,Personal Care,Toothbrush,Debit Card,Chicago,Supermarket,FALSE,Discount on Selected Items,74.85,37.7,37.15,1
1000000784,07-02-2023 15:36,Laura Schmidt,893807,"['Paper Towels', 'Ironing Board', 'Dish Soap', 'Yogurt', 'Air Freshener']",Retiree,Summer,5,Paper Towels,Cleaning Supplies,Paper Towels,Credit Card,Atlanta,Pharmacy,FALSE,None,2.7,1.23,10.32,7
1000000785,15-06-2021 20:28,Edward Fernandez,733839,['Cleaning Rags'],Senior Citizen,Fall,1,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Credit Card,Boston,Supermarket,TRUE,Discount on Selected Items,10.15,6.83,13.3,4
1000000786,24-03-2023 15:04,Daisy Cain,286970,"['Potatoes', 'Soda', 'Hand Sanitizer', 'Sponges', 'Tuna']",Professional,Spring,5,Potatoes,Vegetables,Potatoes,Cash,Chicago,Supermarket,TRUE,None,4.34,2.5,9.23,5
1000000787,02-02-2023 05:43,Krystal Young,113868,"['Water', 'Pancake Mix']",Homemaker,Fall,2,Water,Other,Water,Cash,Boston,Convenience Store,TRUE,Discount on Selected Items,30.13,15.68,43.36,3
1000000788,15-05-2021 08:32,Anna Richard,332161,"['Chicken', 'Baby Wipes', 'Ice Cream', 'Chips', 'Yogurt']",Homemaker,Fall,5,Chicken,Meat & Seafood,Chicken,Cash,Seattle,Warehouse Club,TRUE,BOGO (Buy One Get One),6.72,3.62,27.92,9
1000000789,12-10-2021 16:34,Cheryl Solis,4075,"['BBQ Sauce', 'Tea', 'Garden Hose', 'Cheese']",Professional,Fall,4,BBQ Sauce,Condiments,BBQ Sauce,Cash,Boston,Warehouse Club,FALSE,None,34.93,23.9,11.03,1
1000000790,26-09-2020 18:33,Timothy Lane,623818,['Cleaning Spray'],Homemaker,Summer,1,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Credit Card,Atlanta,Pharmacy,TRUE,BOGO (Buy One Get One),13.29,5.93,36.81,5
1000000791,19-02-2022 07:49,Peter Cruz,866604,"['Pasta', 'Tissues', 'Onions', 'Pasta']",Middle-Aged,Fall,4,Pasta,Grains & Bakery,Pasta,Debit Card,Chicago,Convenience Store,TRUE,BOGO (Buy One Get One),4,2.31,13.58,8
1000000792,21-08-2020 22:51,Taylor Everett,965671,"['Razors', 'Syrup']",Retiree,Summer,2,Razors,Other,Razors,Credit Card,Boston,Warehouse Club,TRUE,None,6.18,3.41,22.16,8
1000000793,08-11-2021 07:29,Carla Smith,961587,"['Mop', 'Light Bulbs', 'Trash Cans', 'Eggs', 'Laundry Detergent']",Homemaker,Fall,5,Mop,Cleaning Equipment,Mop,Mobile Payment,Miami,Specialty Store,TRUE,None,9.13,5.33,30.42,8
1000000795,03-10-2022 17:54,Joseph Roberts,261686,"['Extension Cords', 'Honey', 'Carrots', 'Cereal', 'Diapers']",Retiree,Fall,5,Extension Cords,Household Electronics,Extension Cords,Credit Card,Los Angeles,Specialty Store,FALSE,BOGO (Buy One Get One),11.16,7.38,30.2,8
1000000796,05-09-2020 08:41,Donna Fitzgerald,454637,"['Toilet Paper', 'Soda', 'Cereal Bars', 'Apple']",Teenager,Summer,4,Toilet Paper,Cleaning Supplies,Toilet Paper,Credit Card,Los Angeles,Warehouse Club,FALSE,Discount on Selected Items,15.81,10.74,20.26,4
1000000797,07-10-2021 15:31,Brittany Ward,228571,"['Cleaning Rags', 'Cleaning Spray', 'Tissues']",Homemaker,Spring,3,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Debit Card,San Francisco,Pharmacy,FALSE,None,2.11,1.2,5.46,6
1000000798,17-04-2020 21:29,Dennis Richardson,887746,"['Trash Cans', 'Sponges', 'Canned Soup']",Student,Spring,3,Trash Cans,Cleaning Equipment,Trash Cans,Cash,San Francisco,Specialty Store,TRUE,None,13.33,8.11,20.84,4
1000000799,21-12-2022 11:07,Misty Pena,696503,"['Mayonnaise', 'Toothbrush', 'Water', 'Mop']",Retiree,Fall,4,Mayonnaise,Condiments,Mayonnaise,Mobile Payment,Los Angeles,Convenience Store,TRUE,Discount on Selected Items,2.59,1.75,5.02,6
1000000800,07-04-2021 10:09,Brenda Garcia,819557,"['Feminine Hygiene Products', 'Banana', 'Tissues', 'Olive Oil']",Student,Spring,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Boston,Supermarket,FALSE,BOGO (Buy One Get One),2.44,1.49,8.52,9
1000000801,01-06-2020 11:07,Ryan Newman,355907,"['Cheese', 'Honey', 'Milk']",Middle-Aged,Fall,3,Cheese,Dairy,Cheese,Credit Card,Houston,Department Store,FALSE,BOGO (Buy One Get One),19.62,8.75,54.38,5
1000000802,22-02-2022 08:25,Tiffany Kelley,117403,"['Ironing Board', 'Tea', 'Jam', 'Beef', 'Vacuum Cleaner']",Senior Citizen,Winter,5,Ironing Board,Household Electronics,Ironing Board,Debit Card,San Francisco,Supermarket,TRUE,Discount on Selected Items,1.76,1.01,4.52,6
1000000803,07-04-2023 11:23,Seth Walker,316270,['Eggs'],Professional,Winter,1,Eggs,Meat & Seafood,Eggs,Mobile Payment,Dallas,Specialty Store,FALSE,None,7.6,4.42,19.06,6
1000000804,22-03-2023 08:45,Monica Terrell,816020,"['Potatoes', 'Cereal', 'Extension Cords', 'Plant Fertilizer', 'Bath Towels']",Senior Citizen,Fall,5,Potatoes,Vegetables,Potatoes,Debit Card,Seattle,Specialty Store,FALSE,BOGO (Buy One Get One),2.32,1.22,10.96,10
1000000805,27-04-2021 20:07,Victoria Scott,515018,"['Shaving Cream', 'Hair Gel', 'Cleaning Spray', 'Mop', 'Tissues']",Senior Citizen,Spring,5,Shaving Cream,Personal Care,Shaving Cream,Debit Card,Atlanta,Supermarket,TRUE,BOGO (Buy One Get One),18.16,11.27,34.42,5
1000000806,07-07-2021 06:17,Steven Jackson MD,651186,"['Power Strips', 'Plant Fertilizer', 'Razors', 'Lawn Mower']",Professional,Winter,4,Power Strips,Household Electronics,Power Strips,Mobile Payment,Dallas,Specialty Store,FALSE,None,3.86,2.63,6.17,5
1000000807,03-11-2020 06:52,Martin Love,140100,"['Extension Cords', 'Cereal Bars', 'Toothbrush', 'Mayonnaise']",Middle-Aged,Summer,4,Extension Cords,Household Electronics,Extension Cords,Cash,Seattle,Pharmacy,FALSE,Discount on Selected Items,4.04,2.74,9.11,7
1000000808,22-09-2023 15:18,David Mcclure,943488,['Olive Oil'],Retiree,Winter,1,Olive Oil,Pantry & Snacks,Olive Oil,Cash,Houston,Convenience Store,FALSE,Discount on Selected Items,0.85,0.45,3.94,10
1000000809,02-06-2022 15:59,Austin Deleon,42260,"['Jam', 'Trash Cans']",Young Adult,Summer,2,Jam,Pantry & Snacks,Jam,Cash,New York,Pharmacy,TRUE,BOGO (Buy One Get One),16.28,7.07,46.08,5
1000000810,10-05-2020 11:24,Tina Mooney,122649,['Vacuum Cleaner'],Retiree,Fall,1,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Debit Card,Los Angeles,Convenience Store,TRUE,None,14.14,9.83,25.84,6
1000000811,14-04-2020 09:20,Melinda Crawford,320485,"['Water', 'Syrup', 'Spinach', 'Canned Soup']",Student,Spring,4,Water,Other,Water,Debit Card,San Francisco,Department Store,FALSE,None,10.23,6.67,24.95,7
1000000812,14-11-2021 08:57,Caleb Booth,511691,"['Pasta', 'Syrup', 'Hair Gel', 'Diapers']",Senior Citizen,Fall,4,Pasta,Grains & Bakery,Pasta,Debit Card,Boston,Warehouse Club,TRUE,BOGO (Buy One Get One),2.51,1.1,11.28,8
1000000813,13-03-2021 06:34,Louis Donovan,54898,"['Paper Towels', 'Hand Sanitizer', 'Chips', 'Lawn Mower']",Student,Spring,4,Paper Towels,Cleaning Supplies,Paper Towels,Mobile Payment,San Francisco,Pharmacy,TRUE,BOGO (Buy One Get One),8.29,5.61,16.1,6
1000000814,23-04-2020 03:44,Kelli Fitzpatrick,9678,"['Iron', 'Apple', 'Chicken']",Middle-Aged,Winter,3,Iron,Household Electronics,Iron,Debit Card,Dallas,Pharmacy,FALSE,Discount on Selected Items,6.91,4.57,21.08,9
1000000815,27-03-2021 22:01,John Henderson DDS,759907,['Water'],Middle-Aged,Summer,1,Water,Other,Water,Cash,Boston,Specialty Store,TRUE,Discount on Selected Items,4.48,2.49,17.93,9
1000000816,22-01-2021 22:08,Kenneth Short,578282,['Rice'],Senior Citizen,Fall,1,Rice,Grains & Bakery,Rice,Debit Card,Atlanta,Specialty Store,TRUE,None,4.28,2.47,12.65,7
1000000817,11-07-2020 20:34,Jacqueline Perez,973799,"['Milk', 'Jam', 'Shrimp']",Middle-Aged,Summer,3,Milk,Other,Milk,Mobile Payment,Houston,Specialty Store,FALSE,Discount on Selected Items,3.17,1.65,13.7,9
1000000818,19-02-2023 07:20,Julie Bowen,724625,"['Diapers', 'Toothbrush', 'Ice Cream', 'Cereal']",Teenager,Winter,4,Diapers,Baby Care,Diapers,Debit Card,Atlanta,Warehouse Club,TRUE,BOGO (Buy One Get One),10.31,4.29,54.15,9
1000000819,30-11-2022 13:22,Aaron Davis,160499,"['Plant Fertilizer', 'Yogurt']",Young Adult,Spring,2,Plant Fertilizer,Garden Tools,Plant Fertilizer,Mobile Payment,Atlanta,Pharmacy,FALSE,None,1.34,0.67,6.02,9
1000000820,05-06-2021 23:29,Isabella Cooper,375044,['Pasta'],Homemaker,Winter,1,Pasta,Grains & Bakery,Pasta,Cash,Atlanta,Warehouse Club,FALSE,BOGO (Buy One Get One),2.36,1.51,8.47,10
1000000821,18-04-2020 21:06,Christie Ibarra,957963,"['Milk', 'Butter']",Homemaker,Summer,2,Milk,Other,Milk,Credit Card,Atlanta,Supermarket,TRUE,Discount on Selected Items,12.24,4.91,29.3,4
1000000822,25-05-2022 03:53,Douglas Wise,782050,"['Trash Cans', 'Water', 'Shaving Cream', 'Razors']",Retiree,Fall,4,Trash Cans,Cleaning Equipment,Trash Cans,Debit Card,Los Angeles,Supermarket,FALSE,None,7.98,3.99,11.96,3
1000000823,20-03-2021 18:25,Donald Gilbert,978606,"['Syrup', 'Plant Fertilizer', 'Bath Towels', 'Toothbrush']",Young Adult,Spring,4,Syrup,Pantry & Snacks,Syrup,Credit Card,Atlanta,Warehouse Club,FALSE,Discount on Selected Items,7.25,3.76,34.82,10
1000000824,20-12-2021 20:25,Brandon Chen,693708,"['Dishware', 'Toothpaste', 'Toothbrush', 'Power Strips', 'Olive Oil']",Professional,Spring,5,Dishware,Other,Dishware,Debit Card,Miami,Pharmacy,TRUE,None,9.63,5.41,33.81,8
1000000825,27-02-2021 07:26,Mark Lynch,1842,"['Feminine Hygiene Products', 'Mustard', 'Coffee', 'Cereal Bars']",Middle-Aged,Winter,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Cash,Chicago,Department Store,TRUE,Discount on Selected Items,5.29,3.58,10.29,6
1000000826,31-10-2021 06:25,Mary Tanner,608568,"['Peanut Butter', 'Laundry Detergent', 'Toothpaste', 'Mustard']",Teenager,Fall,4,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,New York,Pharmacy,FALSE,Discount on Selected Items,2.37,1.19,7.04,6
1000000828,17-10-2022 18:21,Ian Price,577820,['Peanut Butter'],Middle-Aged,Summer,1,Peanut Butter,Pantry & Snacks,Peanut Butter,Cash,Chicago,Warehouse Club,TRUE,Discount on Selected Items,7.26,4.51,2.75,1
1000000829,22-02-2023 11:26,Jeffrey Brown,840718,"['Butter', 'Dish Soap', 'Broom']",Middle-Aged,Fall,3,Butter,Dairy,Butter,Debit Card,New York,Pharmacy,FALSE,None,0.89,0.48,2.89,7
1000000831,08-07-2021 05:44,Leslie Graves,824612,"['Rice', 'Jam', 'Salmon', 'Tissues', 'Air Freshener']",Teenager,Fall,5,Rice,Grains & Bakery,Rice,Credit Card,Dallas,Specialty Store,TRUE,Discount on Selected Items,3.57,1.91,9.94,6
1000000832,28-04-2020 16:14,Christopher Garcia,18143,"['Toothpaste', 'Syrup', 'Soda']",Retiree,Summer,3,Toothpaste,Personal Care,Toothpaste,Debit Card,Chicago,Pharmacy,TRUE,Discount on Selected Items,16.54,7.31,27.67,3
1000000833,24-08-2022 10:39,Emily Martin,880108,"['Milk', 'Shower Gel', 'BBQ Sauce', 'Diapers']",Young Adult,Spring,4,Milk,Other,Milk,Debit Card,Dallas,Department Store,FALSE,BOGO (Buy One Get One),18.97,8.59,20.75,2
1000000834,17-03-2023 21:22,Alicia Lawson,40212,"['Dustpan', 'Mayonnaise']",Student,Fall,2,Dustpan,Cleaning Equipment,Dustpan,Cash,Boston,Pharmacy,FALSE,BOGO (Buy One Get One),46.65,25.63,42.03,2
1000000835,15-03-2021 11:08,Beth Martinez,316645,['Feminine Hygiene Products'],Teenager,Winter,1,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Debit Card,Boston,Department Store,TRUE,None,6.84,3.6,32.44,10
1000000836,11-10-2020 18:29,Ann Daugherty,484129,"['Razors', 'Sponges', 'Toothpaste', 'Tea', 'Milk']",Student,Fall,5,Razors,Other,Razors,Cash,Miami,Pharmacy,TRUE,BOGO (Buy One Get One),8.09,5.46,26.35,10
1000000838,15-05-2022 07:45,Sharon Norman,972120,"['Shaving Cream', 'Laundry Detergent', 'Extension Cords', 'Plant Fertilizer']",Homemaker,Spring,4,Shaving Cream,Personal Care,Shaving Cream,Cash,Dallas,Warehouse Club,TRUE,BOGO (Buy One Get One),5.98,3.43,15.28,6
1000000839,27-01-2020 15:35,Jamie Bautista,236737,"['Cereal', 'Insect Repellent', 'Orange', 'Carrots']",Teenager,Summer,4,Cereal,Grains & Bakery,Cereal,Debit Card,Seattle,Supermarket,TRUE,Discount on Selected Items,4.02,2.37,8.25,5
1000000840,15-07-2020 09:45,Elizabeth Smith,360344,"['Mustard', 'Coffee', 'Soap']",Teenager,Winter,3,Mustard,Condiments,Mustard,Cash,Los Angeles,Pharmacy,FALSE,BOGO (Buy One Get One),6.43,2.6,38.35,10
1000000841,12-06-2022 02:20,Brenda Chavez,114112,"['Mop', 'Peanut Butter', 'Apple', 'Mayonnaise']",Senior Citizen,Spring,4,Mop,Cleaning Equipment,Mop,Credit Card,Houston,Warehouse Club,FALSE,BOGO (Buy One Get One),5.14,3.08,16.48,8
1000000842,02-09-2020 06:27,Mary Hall,516825,"['Soap', 'Ketchup', 'Ketchup', 'Rice']",Professional,Summer,4,Soap,Personal Care,Soap,Debit Card,Dallas,Supermarket,FALSE,None,3.88,1.76,10.6,5
1000000843,23-09-2020 15:29,Jessica Wade DVM,601605,"['Eggs', 'Shampoo']",Middle-Aged,Winter,2,Eggs,Meat & Seafood,Eggs,Credit Card,Seattle,Supermarket,TRUE,Discount on Selected Items,29.02,19.98,18.09,2
1000000844,23-07-2020 20:59,Kimberly Williams,613820,"['Bath Towels', 'Cereal Bars']",Student,Fall,2,Bath Towels,Home & Misc,Bath Towels,Mobile Payment,New York,Supermarket,TRUE,Discount on Selected Items,6.93,3.08,30.78,8
1000000845,24-07-2021 13:28,Brian Campos,186856,"['Pickles', 'Bath Towels']",Middle-Aged,Summer,2,Pickles,Pantry & Snacks,Pickles,Credit Card,New York,Pharmacy,FALSE,BOGO (Buy One Get One),84.97,44.56,40.41,1
1000000847,22-07-2022 18:22,Jasmine Jones,820939,"['Garden Hose', 'Milk', 'Chicken', 'Tea']",Homemaker,Summer,4,Garden Hose,Garden Tools,Garden Hose,Cash,Houston,Specialty Store,FALSE,BOGO (Buy One Get One),27.27,19.06,16.41,2
1000000848,09-01-2022 14:57,Lynn Smith,771500,"['Hair Gel', 'Toothbrush']",Retiree,Winter,2,Hair Gel,Personal Care,Hair Gel,Debit Card,Houston,Department Store,FALSE,None,5.86,3.22,23.68,9
1000000849,08-07-2022 18:31,James Ramirez,554638,"['Butter', 'Dustpan']",Homemaker,Winter,2,Butter,Dairy,Butter,Cash,Seattle,Warehouse Club,TRUE,Discount on Selected Items,14.87,8.6,25.06,4
1000000850,20-04-2020 00:58,Stacy Ballard,430081,"['Trash Bags', 'Mop', 'Potatoes', 'Tuna']",Teenager,Winter,4,Trash Bags,Cleaning Supplies,Trash Bags,Cash,Chicago,Warehouse Club,FALSE,BOGO (Buy One Get One),2.4,1.01,5.57,4
1000000851,18-02-2021 09:40,Dr. Jerry Massey,895269,"['Shower Gel', 'Baby Wipes']",Homemaker,Summer,2,Shower Gel,Personal Care,Shower Gel,Debit Card,Miami,Pharmacy,TRUE,Discount on Selected Items,6.94,4.34,7.8,3
1000000852,17-12-2022 18:49,Marcus Smith,823149,['Cleaning Rags'],Student,Spring,1,Cleaning Rags,Cleaning Supplies,Cleaning Rags,Debit Card,Houston,Warehouse Club,TRUE,None,14.29,6.61,38.37,5
1000000853,19-02-2022 07:09,Jessica Rodriguez,788293,"['Broom', 'Bath Towels', 'Hair Gel']",Homemaker,Spring,3,Broom,Cleaning Equipment,Broom,Mobile Payment,Atlanta,Supermarket,TRUE,BOGO (Buy One Get One),2.78,1.86,4.6,5
1000000854,25-01-2023 20:27,Heather Hunter,229135,"['Diapers', 'Air Freshener', 'Cheese']",Senior Citizen,Spring,3,Diapers,Baby Care,Diapers,Credit Card,Houston,Warehouse Club,TRUE,BOGO (Buy One Get One),17.24,7.96,37.13,4
1000000855,13-10-2020 06:12,Felicia Miller,266398,['Power Strips'],Young Adult,Fall,1,Power Strips,Household Electronics,Power Strips,Debit Card,San Francisco,Warehouse Club,TRUE,BOGO (Buy One Get One),78.79,36.02,42.77,1
1000000856,01-10-2021 06:54,Benjamin Dyer,579268,['Cereal Bars'],Middle-Aged,Summer,1,Cereal Bars,Grains & Bakery,Cereal Bars,Debit Card,Miami,Warehouse Club,TRUE,None,8.8,3.62,20.73,4
1000000857,15-07-2021 03:38,Tammy Cabrera,556968,"['Dish Soap', 'Mustard']",Senior Citizen,Fall,2,Dish Soap,Cleaning Supplies,Dish Soap,Mobile Payment,Dallas,Supermarket,FALSE,None,7.09,3.84,32.48,10
1000000858,10-11-2021 07:02,Teresa Ponce,629450,"['Pasta', 'Trash Cans', 'Diapers']",Senior Citizen,Fall,3,Pasta,Grains & Bakery,Pasta,Credit Card,New York,Specialty Store,FALSE,BOGO (Buy One Get One),16.68,9.5,21.54,3
1000000859,21-09-2022 08:04,Karen Thompson,289032,['Jam'],Student,Winter,1,Jam,Pantry & Snacks,Jam,Mobile Payment,Miami,Pharmacy,TRUE,Discount on Selected Items,55.98,23.5,32.48,1
1000000860,14-11-2020 10:34,Jenna Barnett,126025,['Garden Hose'],Retiree,Summer,1,Garden Hose,Garden Tools,Garden Hose,Debit Card,San Francisco,Department Store,FALSE,BOGO (Buy One Get One),4.88,3.09,12.56,7
1000000861,03-03-2020 14:45,Sonya Smith,208938,"['Lawn Mower', 'Cheese', 'Toothpaste']",Senior Citizen,Spring,3,Lawn Mower,Garden Tools,Lawn Mower,Mobile Payment,San Francisco,Department Store,TRUE,BOGO (Buy One Get One),52.49,28.13,24.36,1
1000000862,30-08-2020 18:16,Renee Ramos,76494,['Hand Sanitizer'],Student,Summer,1,Hand Sanitizer,Home & Misc,Hand Sanitizer,Debit Card,Atlanta,Warehouse Club,FALSE,BOGO (Buy One Get One),9.85,5.49,34.89,8
1000000863,24-06-2022 05:25,Nicole Scott,933804,"['Tomatoes', 'Jam', 'Extension Cords']",Homemaker,Winter,3,Tomatoes,Vegetables,Tomatoes,Debit Card,Houston,Warehouse Club,FALSE,BOGO (Buy One Get One),42.1,22.4,39.38,2
1000000864,18-01-2022 02:55,Anthony Haynes,991785,"['Olive Oil', 'Toothpaste']",Young Adult,Winter,2,Olive Oil,Pantry & Snacks,Olive Oil,Debit Card,Los Angeles,Department Store,FALSE,BOGO (Buy One Get One),2.34,1.21,11.2,10
1000000865,30-10-2023 00:32,Edward Shelton,511342,"['Potatoes', 'Pickles', 'Razors']",Homemaker,Fall,3,Potatoes,Vegetables,Potatoes,Credit Card,New York,Specialty Store,TRUE,None,21.36,12.13,36.91,4
1000000866,01-09-2021 01:40,Rachel Potts,640127,"['Jam', 'Syrup', 'Spinach']",Senior Citizen,Winter,3,Jam,Pantry & Snacks,Jam,Credit Card,San Francisco,Pharmacy,TRUE,None,10.62,4.74,35.27,6
1000000867,01-07-2022 00:52,Jackson Simpson,916174,"['Tomatoes', 'Toothbrush', 'Toilet Paper']",Teenager,Winter,3,Tomatoes,Vegetables,Tomatoes,Debit Card,San Francisco,Specialty Store,TRUE,Discount on Selected Items,15.88,7.22,51.95,6
1000000868,25-02-2021 19:19,Larry Hoffman,826761,['Peanut Butter'],Middle-Aged,Summer,1,Peanut Butter,Pantry & Snacks,Peanut Butter,Credit Card,Los Angeles,Specialty Store,FALSE,None,3.37,2.22,9.21,8
1000000869,11-02-2022 21:48,John Stout,423977,"['Jam', 'Broom']",Professional,Fall,2,Jam,Pantry & Snacks,Jam,Cash,New York,Supermarket,TRUE,None,5.27,3.6,11.65,7
1000000870,06-05-2023 03:22,Evan Casey,717278,['Milk'],Senior Citizen,Spring,1,Milk,Other,Milk,Credit Card,Chicago,Convenience Store,FALSE,BOGO (Buy One Get One),12.62,6.46,43.11,7
1000000871,16-06-2021 23:36,Jeanne Kennedy,938713,"['Shaving Cream', 'Trash Cans', 'Coffee', 'Ironing Board', 'Dishware']",Homemaker,Fall,5,Shaving Cream,Personal Care,Shaving Cream,Debit Card,Miami,Warehouse Club,FALSE,Discount on Selected Items,9.03,4.34,37.47,8
1000000872,20-04-2021 02:58,James Morse,154672,"['Pickles', 'Pickles', 'Apple', 'Pickles', 'Ironing Board']",Young Adult,Fall,5,Pickles,Pantry & Snacks,Pickles,Debit Card,San Francisco,Pharmacy,FALSE,Discount on Selected Items,8.22,4.88,33.45,10
1000000873,09-05-2021 02:55,Derrick Fernandez,538917,"['Potatoes', 'Extension Cords', 'Cereal', 'Iron']",Young Adult,Summer,4,Potatoes,Vegetables,Potatoes,Mobile Payment,Houston,Specialty Store,FALSE,Discount on Selected Items,15.04,7.86,28.72,4
1000000874,06-05-2022 16:03,Veronica Perry,531170,['Butter'],Homemaker,Summer,1,Butter,Dairy,Butter,Mobile Payment,Chicago,Department Store,TRUE,None,8.86,3.61,31.49,6
1000000875,22-06-2023 06:43,Cody Sanchez,20000,['Salmon'],Young Adult,Winter,1,Salmon,Meat & Seafood,Salmon,Debit Card,Atlanta,Convenience Store,TRUE,None,43.36,19.38,23.98,1
